state,session,chamber,bill_id,date,action,actor,type
ak,27,lower,HB 92,2011-03-09 00:00:00,Referred to Finance,lower,committee:referred
ak,27,lower,HB 93,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 93,2011-01-18 00:00:00,Referred to Education and Finance,lower,committee:referred
ak,27,lower,HB 93,2011-01-21 00:00:00,Cosponsors added: KERTTULA,lower,other
ak,27,lower,HB 93,2011-02-11 00:00:00,Cosponsors added: KAWASAKI,lower,other
ak,27,lower,HB 93,2011-02-28 00:00:00,EDC RPT CS(EDC) 3DP 1DNP 1AM,lower,other
ak,27,lower,HB 93,2011-02-28 00:00:00,"EDC Do Pass: CISSNA, SEATON, DICK",lower,committee:passed
ak,27,lower,HB 93,2011-02-28 00:00:00,EDC Do Not Pass: FEIGE,lower,committee:failed
ak,27,lower,HB 93,2011-02-28 00:00:00,EDC Amend: P.WILSON,lower,other
ak,27,lower,HB 93,2011-02-28 00:00:00,Fiscal Note 1: (Education and Early Development),lower,other
ak,27,lower,HB 93,2011-02-28 00:00:00,Referred to Finance,lower,committee:referred
ak,27,lower,HB 93,2011-04-09 00:00:00,Cosponsors added: NEUMAN,lower,other
ak,27,lower,HB 93,2012-02-24 00:00:00,Cosponsors added: COSTELLO,lower,other
ak,27,lower,HB 94,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 94,2011-01-18 00:00:00,Referred to Education and Health & Social Services,lower,committee:referred
ak,27,lower,HB 94,2011-01-18 00:00:00,Referred to Education,lower,committee:referred
ak,27,lower,HB 94,2011-01-21 00:00:00,Cosponsors added: KERTTULA,lower,other
ak,27,lower,HB 94,2011-01-28 00:00:00,Cosponsors added: MILLETT,lower,other
ak,27,lower,HB 94,2011-01-31 00:00:00,Cosponsors added: MUNOZ,lower,other
ak,27,lower,HB 95,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 95,2011-01-18 00:00:00,Referred to Transportation and Judiciary,lower,committee:referred
ak,27,lower,HB 95,2011-01-18 00:00:00,Referred to Transportation,lower,committee:referred
ak,27,lower,HB 96,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 96,2011-01-18 00:00:00,Referred to State Affairs and Judiciary,lower,committee:referred
ak,27,lower,HB 96,2011-01-18 00:00:00,Referred to State Affairs,lower,committee:referred
ak,27,lower,HB 97,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 97,2011-01-18 00:00:00,Referred to Resources and Finance,lower,committee:referred
ak,27,lower,HB 97,2011-01-21 00:00:00,Cosponsors added: KERTTULA,lower,other
ak,27,lower,HB 97,2011-03-09 00:00:00,RES RPT 7DP 1NR 1AM,lower,other
ak,27,lower,HB 97,2011-03-09 00:00:00,"RES Do Pass: GARDNER, MUNOZ, HERRON, DICK, P.WILSON, SEATON, FEIGE",lower,committee:passed
ak,27,lower,HB 97,2011-03-09 00:00:00,RES No Recommendation: FOSTER,lower,other
ak,27,lower,HB 97,2011-03-09 00:00:00,RES Amend: KAWASAKI,lower,other
ak,27,lower,HB 97,2011-03-09 00:00:00,Fiscal Note 1: (Natural Resources),lower,other
ak,27,lower,HB 97,2011-03-09 00:00:00,Cosponsors added: FEIGE,lower,other
ak,27,lower,HB 97,2011-03-14 00:00:00,Cosponsors added: AUSTERMAN,lower,other
ak,27,lower,HB 97,2011-03-23 00:00:00,FIN RPT 7DP,lower,other
ak,27,lower,HB 97,2011-03-23 00:00:00,"FIN Do Pass: FAIRCLOUGH, GUTTENBERG, T.WILSON, GARA, COSTELLO, DOOGAN, STOLTZE",lower,committee:passed
ak,27,lower,HB 97,2011-03-23 00:00:00,Fiscal Note 1: (Natural Resources),lower,other
ak,27,lower,HB 97,2011-04-04 00:00:00,RULES TO CALENDAR 4/4/2011,lower,other
ak,27,lower,HB 97,2011-04-04 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HB 97,2011-04-04 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,27,lower,HB 97,2011-04-04 00:00:00,Read the third time HB 97,lower,bill:reading:3
ak,27,lower,HB 97,2011-04-04 00:00:00,PASSED Y36 E4,lower,bill:passed
ak,27,lower,HB 97,2011-04-04 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,27,lower,HB 97,2011-04-04 00:00:00,Cosponsors added: GARA,lower,other
ak,27,lower,HB 97,2011-04-04 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HB 97,2011-04-04 00:00:00,VERSION: HB 97,lower,other
ak,27,lower,HB 97,2011-04-06 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,27,lower,HB 97,2011-04-06 00:00:00,Referred to Finance,upper,committee:referred
ak,27,lower,HB 97,2011-04-16 00:00:00,FIN RPT 6DP 1NR,upper,other
ak,27,lower,HB 97,2011-04-16 00:00:00,"FIN Do Pass: HOFFMAN, STEDMAN, THOMAS, EGAN, MCGUIRE, ELLIS",upper,committee:passed
ak,27,lower,HB 97,2011-04-16 00:00:00,FIN No Recommendation: OLSON,upper,other
ak,27,lower,HB 97,2011-04-16 00:00:00,Fiscal Note 1: (Natural Resources),upper,other
ak,27,lower,HB 97,2011-04-17 00:00:00,RULES TO CALENDAR 4/17/2011,upper,other
ak,27,lower,HB 97,2011-04-17 00:00:00,Read the second time,upper,bill:reading:2
ak,27,lower,HB 97,2011-04-17 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,27,lower,HB 97,2011-04-17 00:00:00,Read the third time HB 97,upper,bill:reading:3
ak,27,lower,HB 97,2011-04-17 00:00:00,PASSED Y19 N- A1,upper,bill:passed
ak,27,lower,HB 97,2011-04-17 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,27,lower,HB 97,2011-04-17 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,27,lower,HB 97,2011-04-17 00:00:00,VERSION: HB 97,upper,other
ak,27,lower,HB 97,2011-04-19 00:00:00,5:08 PM 4/18/11 Transmitted to Governor,lower,governor:received
ak,27,lower,HB 97,2011-04-23 00:00:00,Signed into law 4/22 CHAPTER 3 SLA 11,lower,governor:signed
ak,27,lower,HB 97,2011-04-23 00:00:00,EFFECTIVE DATE(S) OF LAW 4/23/11,lower,other
ak,27,lower,HB 97,2011-06-27 00:00:00,LEG FINANCE APPROPRIATION MESSAGE 6/3/11,lower,other
ak,27,lower,HB 97,2011-06-27 00:00:00,FN(S) ATTACHED TO APPROP. BILL HB 108,lower,other
ak,27,lower,HB 97,2011-06-27 00:00:00,Fiscal Note 1: (Natural Resources),lower,other
ak,27,lower,HB 98,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 98,2011-01-18 00:00:00,Referred to State Affairs,lower,committee:referred
ak,27,lower,HB 98,2011-02-18 00:00:00,STA RPT 5DP,lower,other
ak,27,lower,HB 98,2011-02-18 00:00:00,"STA Do Pass: JOHANSEN, KELLER, SEATON, PETERSEN, LYNN",lower,committee:passed
ak,27,lower,HB 98,2011-02-18 00:00:00,Fiscal Note 1: No fiscal impact (Administration),lower,other
ak,27,lower,HB 98,2011-02-18 00:00:00,Fiscal Note 2: No fiscal impact (Military and Veterans' Affairs),lower,other
ak,27,lower,HB 98,2011-02-18 00:00:00,Cosponsors added: KELLER,lower,other
ak,27,lower,HB 98,2011-02-25 00:00:00,RULES TO CALENDAR 2/25/2011,lower,other
ak,27,lower,HB 98,2011-02-25 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HB 98,2011-02-25 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,27,lower,HB 98,2011-02-25 00:00:00,Read the third time HB 98,lower,bill:reading:3
ak,27,lower,HB 98,2011-02-25 00:00:00,PASSED Y35 E4 A1,lower,bill:passed
ak,27,lower,HB 98,2011-02-25 00:00:00,"Cosponsors added: COSTELLO, CHENAULT, OLSON, MILLETT, FAIRCLOUGH, KERTTULA, FEIGE,",lower,other
ak,27,lower,HB 98,2011-02-25 00:00:00,"THOMAS, P.WILSON, KAWASAKI",lower,other
ak,27,lower,HB 98,2011-02-25 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HB 98,2011-02-25 00:00:00,VERSION: HB 98,lower,other
ak,27,lower,HB 98,2011-02-28 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,27,lower,HB 98,2011-02-28 00:00:00,Referred to State Affairs,upper,committee:referred
ak,27,lower,HB 98,2011-02-28 00:00:00,"CROSS SPONSOR(S): MCGUIRE, GIESSEL, MEYER, MENARD, ELLIS, WAGONER, EGAN, DYSON,",upper,other
ak,27,lower,HB 98,2011-02-28 00:00:00,STEVENS,upper,other
ak,27,lower,HB 98,2011-02-28 00:00:00,Cosponsors added: JOHANSEN,lower,other
ak,27,lower,HB 98,2011-03-18 00:00:00,STA RPT SCS 4DP SAME TITLE,upper,other
ak,27,lower,HB 98,2011-03-18 00:00:00,"STA Do Pass: WIELECHOWSKI, PASKVAN, MEYER, GIESSEL",upper,committee:passed
ak,27,lower,HB 98,2011-03-18 00:00:00,Fiscal Note 1: No fiscal impact (Administration),upper,other
ak,27,lower,HB 98,2011-03-18 00:00:00,Fiscal Note 2: No fiscal impact (Military and Veterans' Affairs),upper,other
ak,27,lower,HB 98,2011-03-23 00:00:00,RULES TO CALENDAR 3/23/2011,upper,other
ak,27,lower,HB 98,2011-03-23 00:00:00,Read the second time,upper,bill:reading:2
ak,27,lower,HB 98,2011-03-23 00:00:00,STA SCS ADOPTED UNAN CONSENT,upper,other
ak,27,lower,HB 98,2011-03-23 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,27,lower,HB 98,2011-03-23 00:00:00,Read the third time SCS HB 98(STA),upper,bill:reading:3
ak,27,lower,HB 98,2011-03-23 00:00:00,"CROSS SPONSOR(S): DAVIS, OLSON, PASKVAN",upper,other
ak,27,lower,HB 98,2011-03-23 00:00:00,PASSED Y20 N-,upper,bill:passed
ak,27,lower,HB 98,2011-03-23 00:00:00,TRANSMITTED TO (H) AS AMENDED,upper,other
ak,27,lower,HB 98,2011-03-23 00:00:00,VERSION: SCS HB 98(STA),upper,other
ak,27,lower,HB 98,2011-03-25 00:00:00,HELD UNDER UNFINISHED BUSINESS,lower,other
ak,27,lower,HB 98,2011-03-25 00:00:00,CONCUR AM OF (S) Y34 E6,lower,other
ak,27,lower,HB 98,2011-03-25 00:00:00,Cosponsors added: PRUITT,lower,other
ak,27,lower,HB 98,2011-04-14 00:00:00,12:20 PM 4/14/11 Transmitted to Governor,lower,governor:received
ak,27,lower,HB 98,2011-05-02 00:00:00,Signed into law 4/28 CHAPTER 5 SLA 11,lower,governor:signed
ak,27,lower,HB 98,2011-05-02 00:00:00,EFFECTIVE DATE(S) OF LAW 7/27/11,lower,other
ak,27,lower,HB 99,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 99,2011-01-18 00:00:00,"FSH, L&C",lower,other
ak,27,lower,HB 99,2011-01-18 00:00:00,Referred to Fisheries,lower,committee:referred
ak,27,lower,HCR 1,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HCR 1,2011-01-18 00:00:00,Referred to Health & Social Services,lower,committee:referred
ak,27,lower,HCR 1,2011-01-21 00:00:00,Cosponsors added: THOMPSON,lower,other
ak,27,lower,HCR 1,2011-03-11 00:00:00,HSS RPT CS(HSS) 7DP,lower,other
ak,27,lower,HCR 1,2011-03-11 00:00:00,"HSS Do Pass: KERTTULA, MILLETT, DICK, SEATON, MILLER, HERRON, KELLER",lower,committee:passed
ak,27,lower,HCR 1,2011-03-11 00:00:00,Fiscal Note 1: No fiscal impact (Legislative Agency),lower,other
ak,27,lower,HCR 1,2011-03-11 00:00:00,"Cosponsors added: HERRON, MILLETT, KERTTULA",lower,other
ak,27,lower,HCR 1,2011-03-25 00:00:00,RULES TO CALENDAR 3/25/2011,lower,other
ak,27,lower,HCR 1,2011-03-25 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HCR 1,2011-03-25 00:00:00,HSS CS ADOPTED UNAN CONSENT,lower,other
ak,27,lower,HCR 1,2011-03-25 00:00:00,PASSED Y34 E6,lower,bill:passed
ak,27,lower,HCR 1,2011-03-25 00:00:00,"Cosponsors added: COSTELLO, HOLMES, FAIRCLOUGH, TUCK, JOHANSEN, PRUITT",lower,other
ak,27,lower,HCR 1,2011-03-25 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HCR 1,2011-03-25 00:00:00,VERSION: CSHCR 1(HSS),lower,other
ak,27,lower,HCR 1,2011-03-28 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,27,lower,HCR 1,2011-03-28 00:00:00,Referred to Health & Social Services,upper,committee:referred
ak,27,lower,HCR 1,2011-04-06 00:00:00,HSS RPT 4DP,upper,other
ak,27,lower,HCR 1,2011-04-06 00:00:00,"HSS Do Pass: DAVIS, MEYER, ELLIS, EGAN",upper,committee:passed
ak,27,lower,HCR 1,2011-04-06 00:00:00,Fiscal Note 1: No fiscal impact (Legislative Agency),upper,other
ak,27,lower,HCR 1,2011-04-07 00:00:00,RULES TO CALENDAR 4/7/2011,upper,other
ak,27,lower,HCR 1,2011-04-07 00:00:00,Read the second time,upper,bill:reading:2
ak,27,lower,HCR 1,2011-04-07 00:00:00,BEFORE THE SENATE ON FINAL PASSAGE,upper,other
ak,27,lower,HCR 1,2011-04-07 00:00:00,PASSED Y20 N-,upper,bill:passed
ak,27,lower,HCR 1,2011-04-07 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,27,lower,HCR 1,2011-04-07 00:00:00,VERSION: CSHCR 1(HSS),upper,other
ak,27,lower,HCR 1,2011-04-09 00:00:00,2:45 PM 4/09/11 Transmitted to Governor,lower,governor:received
ak,27,lower,HCR 1,2011-08-24 00:00:00,PERMANENTLY FILED 7/19 LEGIS RESOLVE 9,lower,other
ak,27,lower,HCR 10,2011-03-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HCR 10,2011-03-18 00:00:00,Referred to Energy and Community & Regional Affairs,lower,committee:referred
ak,27,lower,HCR 10,2011-04-06 00:00:00,"Cosponsors added: TUCK, KAWASAKI",lower,other
ak,27,lower,HCR 10,2012-02-10 00:00:00,ENE RPT CS(ENE) 3DP 2NR,lower,other
ak,27,lower,HCR 10,2012-02-10 00:00:00,"ENE Do Pass: PETERSEN, SADDLER, FOSTER",lower,committee:passed
ak,27,lower,HCR 10,2012-02-10 00:00:00,"ENE No Recommendation: OLSON, PRUITT",lower,other
ak,27,lower,HCR 10,2012-02-10 00:00:00,Fiscal Note 1: No fiscal impact (Legislative Agency),lower,other
ak,27,lower,HCR 10,2012-02-22 00:00:00,CRA RPT CS(ENE) 2DP 5NR,lower,other
ak,27,lower,HCR 10,2012-02-22 00:00:00,"CRA Do Pass: CISSNA, GARDNER",lower,committee:passed
ak,27,lower,HCR 10,2012-02-22 00:00:00,"CRA No Recommendation: DICK, AUSTERMAN, FOSTER, SADDLER, MUNOZ",lower,other
ak,27,lower,HCR 10,2012-02-22 00:00:00,Fiscal Note 1: No fiscal impact (Legislative Agency),lower,other
ak,27,lower,HCR 10,2012-02-22 00:00:00,Referred to Rules,lower,committee:referred
ak,27,lower,HCR 10,2012-02-24 00:00:00,Cosponsors added: MILLER,lower,other
ak,27,lower,HCR 11,2011-03-29 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HCR 11,2011-03-29 00:00:00,Referred to Resources and Finance,lower,committee:referred
ak,27,lower,HCR 11,2011-03-29 00:00:00,Referred to Resources,lower,committee:referred
ak,27,lower,HCR 12,2011-04-06 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HCR 12,2011-04-06 00:00:00,RLS FOR CALENDARING,lower,other
ak,27,lower,HCR 12,2011-04-07 00:00:00,Cosponsors added: FAIRCLOUGH,lower,other
ak,27,lower,HCR 12,2011-04-09 00:00:00,RLS RPT CS(RLS) 7DP,lower,other
ak,27,lower,HCR 12,2011-04-09 00:00:00,"RLS Do Pass: TUCK, GRUENBERG, OLSON, CHENAULT, GATTO, AUSTERMAN, JOHNSON",lower,committee:passed
ak,27,lower,HCR 12,2011-04-09 00:00:00,RULES TO CALENDAR 4/9/2011,lower,other
ak,27,lower,HCR 12,2011-04-09 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HCR 12,2011-04-09 00:00:00,RLS CS ADOPTED UNAN CONSENT,lower,other
ak,27,lower,HCR 12,2011-04-09 00:00:00,AM NO 1 ADOPTED UNAN CONSENT,lower,other
ak,27,lower,HCR 12,2011-04-09 00:00:00,PASSED Y38 A2,lower,bill:passed
ak,27,lower,HCR 12,2011-04-09 00:00:00,"Cosponsors added: NEUMAN, JOHNSON, PRUITT, CHENAULT",lower,other
ak,27,lower,HCR 12,2011-04-09 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HCR 12,2011-04-09 00:00:00,VERSION: CSHCR 12(RLS) AM,lower,other
ak,27,lower,HCR 12,2011-04-11 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,27,lower,HCR 12,2011-04-11 00:00:00,Referred to Finance,upper,committee:referred
ak,27,lower,HCR 12,2011-04-11 00:00:00,Referred to Finance,upper,committee:referred
ak,27,lower,HCR 12,2012-04-11 00:00:00,"CROSS SPONSOR(S): MEYER, ELLIS",upper,other
ak,27,lower,HCR 13,2011-04-09 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HCR 13,2011-04-09 00:00:00,Referred to Fisheries,lower,committee:referred
ak,27,lower,HCR 13,2012-01-27 00:00:00,FSH RPT CS(FSH) NT 5DP 1NR,lower,other
ak,27,lower,HCR 13,2012-01-27 00:00:00,"FSH Do Pass: KAWASAKI, HERRON, PRUITT, MILLER, THOMPSON",lower,committee:passed
ak,27,lower,HCR 13,2012-01-27 00:00:00,FSH No Recommendation: AUSTERMAN,lower,other
ak,27,lower,HCR 13,2012-01-27 00:00:00,FN1: ZERO(H.FSH/GOV),lower,other
ak,27,lower,HCR 13,2012-02-06 00:00:00,RULES TO CALENDAR 2/6/2012,lower,other
ak,27,lower,HCR 13,2012-02-06 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HCR 13,2012-02-06 00:00:00,FSH CS ADOPTED UNAN CONSENT,lower,other
ak,27,lower,HCR 13,2012-02-06 00:00:00,AM NO 1 OFFERED AND WITHDRAWN,lower,other
ak,27,lower,HCR 13,2012-02-06 00:00:00,HELD TO 2/8 CALENDAR,lower,other
ak,27,lower,HCR 13,2012-02-08 00:00:00,BEFORE THE HOUSE,lower,other
ak,27,lower,HCR 13,2012-02-08 00:00:00,AM NO 2 ADOPTED UNAN CONSENT,lower,other
ak,27,lower,HCR 13,2012-02-08 00:00:00,...CHANGES TITLE OF LEGISLATION,lower,other
ak,27,lower,HCR 13,2012-02-08 00:00:00,PASSED Y36 N1 E1 A2,lower,bill:passed
ak,27,lower,HCR 13,2012-02-08 00:00:00,KERTTULA NOTICE OF RECONSIDERATION,lower,other
ak,27,lower,HCR 13,2012-02-08 00:00:00,RECON TAKEN UP SAME DAY UC,lower,other
ak,27,lower,HCR 13,2012-02-08 00:00:00,PASSED ON RECONSIDERATION Y36 N1 E1 A2,lower,bill:passed
ak,27,lower,HCR 13,2012-02-08 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HCR 13,2012-02-08 00:00:00,VERSION: CSHCR 13(FSH) AM,lower,other
ak,27,lower,HCR 13,2012-02-10 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,27,lower,HCR 13,2012-02-10 00:00:00,Referred to Resources,upper,committee:referred
ak,27,lower,HCR 13,2012-02-10 00:00:00,Referred to Resources,upper,committee:referred
ak,27,lower,HCR 14,2011-04-13 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HCR 14,2011-04-13 00:00:00,RLS FOR CALENDARING,lower,other
ak,27,lower,HCR 14,2011-04-13 00:00:00,Referred to Rules,lower,committee:referred
ak,27,lower,HCR 15,2011-04-15 00:00:00,Read the first time,lower,bill:introduced|bill:reading:1
ak,27,lower,HCR 15,2011-04-15 00:00:00,RULES TO CALENDAR 4/15/2011,lower,other
ak,27,lower,HCR 15,2011-04-15 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HCR 15,2011-04-15 00:00:00,PASSED Y39 A1,lower,bill:passed
ak,27,lower,HCR 15,2011-04-15 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HCR 15,2011-04-15 00:00:00,VERSION: HCR 15,lower,other
ak,27,lower,HCR 15,2011-04-16 00:00:00,Read the first time - HELD ON SECY'S DESK,upper,bill:introduced|bill:reading:1
ak,27,lower,HCR 15,2011-04-16 00:00:00,TAKEN UP ON FINAL PASSAGE,upper,other
ak,27,lower,HCR 15,2011-04-16 00:00:00,PASSED Y19 N- A1,upper,bill:passed
ak,27,lower,HCR 15,2011-04-16 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,27,lower,HCR 15,2011-04-16 00:00:00,VERSION: HCR 15,upper,other
ak,27,lower,HCR 15,2011-05-10 00:00:00,3:18 PM 5/10/11 Transmitted to Governor,lower,governor:received
ak,27,lower,HCR 15,2011-08-24 00:00:00,PERMANENTLY FILED 7/19 LEGIS RESOLVE 23,lower,other
ak,27,lower,HCR 16,2011-04-15 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HCR 16,2011-04-15 00:00:00,RLS FOR CALENDARING,lower,other
ak,27,lower,HCR 16,2011-04-16 00:00:00,RULES TO CALENDAR 4/16/2011,lower,other
ak,27,lower,HCR 16,2011-04-16 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HCR 16,2011-04-16 00:00:00,PASSED Y40,lower,bill:passed
ak,27,lower,HCR 16,2011-04-16 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HCR 16,2011-04-16 00:00:00,VERSION: HCR 16,lower,other
ak,27,lower,HCR 16,2011-04-17 00:00:00,Read the first time - HELD ON SECY'S DESK,upper,bill:introduced|bill:reading:1
ak,27,lower,HCR 16,2011-04-18 00:00:00,SPECIAL SESSION (FOR SB 84),upper,other
ak,27,lower,HCR 16,2011-04-18 00:00:00,TAKEN UP ON FINAL PASSAGE,upper,other
ak,27,lower,HCR 16,2011-04-18 00:00:00,PASSED Y19 N- A1,upper,bill:passed
ak,27,lower,HCR 16,2011-04-18 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,27,lower,HCR 16,2011-04-18 00:00:00,VERSION: HCR 16,upper,other
ak,27,lower,HCR 16,2011-05-10 00:00:00,3:18 PM 5/10/11 Transmitted to Governor,lower,governor:received
ak,27,lower,HCR 16,2011-08-24 00:00:00,PERMANENTLY FILED 7/19 LEGIS RESOLVE 27,lower,other
ak,27,lower,HCR 17,2011-04-16 00:00:00,SPECIAL ORDER OF BUSINESS,lower,other
ak,27,lower,HCR 17,2011-04-16 00:00:00,PASSED Y38 A2,lower,bill:passed
ak,27,lower,HCR 17,2011-04-16 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HCR 17,2011-04-16 00:00:00,VERSION: HCR 17,lower,other
ak,27,lower,HCR 17,2011-04-17 00:00:00,Read the first time - HELD ON SECY'S DESK,upper,bill:introduced|bill:reading:1
ak,27,lower,HCR 17,2011-04-17 00:00:00,TAKEN UP ON FINAL PASSAGE,upper,other
ak,27,lower,HCR 17,2011-04-17 00:00:00,PASSED Y20 N-,upper,bill:passed
ak,27,lower,HCR 17,2011-04-17 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,27,lower,HCR 17,2011-04-17 00:00:00,VERSION: HCR 17,upper,other
ak,27,lower,HCR 17,2011-05-10 00:00:00,3:18 PM 5/10/11 Transmitted to Governor,lower,governor:received
ak,27,lower,HCR 17,2011-08-24 00:00:00,PERMANENTLY FILED 7/19 LEGIS RESOLVE 24,lower,other
ak,27,lower,HCR 18,2011-04-17 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HCR 18,2011-04-17 00:00:00,Referred to Fisheries,lower,committee:referred
ak,27,lower,HCR 18,2012-02-15 00:00:00,FSH RPT CS(FSH) NT 5DP,lower,other
ak,27,lower,HCR 18,2012-02-15 00:00:00,"FSH Do Pass: JOHNSON, AUSTERMAN, MILLER, HERRON, THOMPSON",lower,committee:passed
ak,27,lower,HCR 18,2012-02-15 00:00:00,FN1: ZERO(H.FSH),lower,other
ak,27,lower,HCR 18,2012-02-27 00:00:00,RULES TO CALENDAR 2/27/2012,lower,other
ak,27,lower,HCR 18,2012-02-27 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HCR 18,2012-02-27 00:00:00,FSH CS ADOPTED UNAN CONSENT,lower,other
ak,27,lower,HCR 18,2012-02-27 00:00:00,AM NO 1 ADOPTED UNAN CONSENT,lower,other
ak,27,lower,HCR 18,2012-02-27 00:00:00,PASSED Y34 E4 A2,lower,bill:passed
ak,27,lower,HCR 18,2012-02-27 00:00:00,JOHNSON NOTICE OF RECONSIDERATION,lower,other
ak,27,lower,HCR 18,2012-02-27 00:00:00,RECON TAKEN UP SAME DAY UC,lower,other
